N,P,K,temperature,humidity,ph,rainfall,label
62,83,63,23.455969420514073,67.45299473949757,7.413661868511654,111.91700503408461,wheat
80,38,78,25.79082108066228,51.104927647573575,8.3813004624086,268.3536430377917,maize
61,74,68,30.913495923407545,67.518164769538,4.4930846610544855,123.62942680035835,wheat
35,52,23,23.204916721196547,63.39160033561038,5.084648383674612,263.28777325671683,wheat
77,56,58,27.260136039511117,53.375088930434245,5.290604639973507,113.93852963750254,wheat
30,42,78,18.111852603142985,81.06700761221136,5.473797289123029,260.6294112260041,rice
58,38,35,20.14952376434202,86.83229691330017,6.041818467218083,385.36836860445965,barley
76,21,64,24.38795356085722,53.808134886789546,5.810182964421289,308.48823304767245,maize
94,88,84,28.830457885699605,85.04045297717964,8.940442170376631,368.9396185889676,wheat
83,72,37,25.09389534563647,83.01601324680453,6.798089284899006,102.7722321427417,maize
82,20,96,22.93332656019324,87.72219409293643,7.9639659857515,121.3794279348682,rice
56,38,35,29.861586964892627,84.52189045381132,4.481756012902363,353.0089948764544,maize
98,83,80,29.195770669524443,75.52152014773256,8.427666094107611,314.8933588574778,maize
77,28,28,28.559876963929348,70.69248712958878,6.693612196136048,164.62171914612014,barley
78,75,40,25.356667989336223,79.03935436257812,6.313872767661707,266.4708430424877,wheat
57,24,78,32.97188194007143,61.82488046022907,4.413498984323341,388.50190598397063,maize
26,73,84,34.484519828066034,75.5957851003875,5.873404581665593,318.852315214973,maize
34,84,79,23.45536921308224,50.853657934746074,5.692010011684397,232.67475440501187,maize
92,36,41,20.21133744637101,88.65124847354934,4.037046373923152,127.88506194034062,maize
49,25,36,15.714100366048186,75.18497138957528,4.998834488483303,365.73889062700226,maize
45,29,30,17.44073687938525,72.56602538412172,7.831178816612807,264.86517822861117,rice
42,42,21,18.048904431733913,68.20670405637745,6.180635934732092,166.9286230910597,barley
21,86,53,29.99145584459586,65.28802062213641,4.915472203319132,223.73362485214153,rice
77,57,58,24.56240455129822,61.779061486768185,6.699682967950384,274.79351775895043,rice
22,48,50,15.582039847391096,57.37202043322936,7.894362602336078,339.39367209436614,wheat
40,39,29,17.29844628589977,51.32826405962178,4.673580362019686,190.68566601386294,maize
21,44,52,18.58476630909979,77.56298216417166,7.505210448088469,314.34915702203773,barley
96,78,50,29.878446285064534,66.87577778330927,7.517354640313416,399.09712995431533,barley
79,72,76,33.5322269569903,54.758037662237406,4.01454029714541,273.30022984235677,wheat
21,78,51,31.58872079432659,76.00677879621469,5.486428686074235,370.1219247969325,wheat
53,42,27,18.85056847303684,64.70348182590918,8.1876804787711,119.02775208830644,rice
34,88,90,29.801178484703804,88.76846515851815,4.168086053605949,126.0834710739324,maize
40,65,80,29.825517060451503,83.78252638007466,7.0992754703040095,156.90153569260937,wheat
73,55,54,18.64425722119543,51.65450341580326,6.241817273337258,181.9322470835092,maize
65,25,31,28.210218389050404,76.89778715955218,5.438132294977756,336.78592750962264,maize
71,37,91,32.32976325049396,87.42663470621068,7.111992300402834,325.6104100837838,wheat
23,82,21,30.314156473756317,87.9418621888392,7.358045818851404,141.56659725408423,barley
29,91,52,23.273665264755532,70.51084765213312,7.5932338443943275,127.28140116996651,wheat
76,38,32,26.25264867741782,88.18247366275818,6.42059149685924,324.63747811638933,wheat
24,33,60,20.74868892606935,65.71615834459743,8.103464256298054,180.03425667116093,maize
96,92,35,16.2613439687033,68.44939920476918,4.33518147050225,366.6962523535489,wheat
38,62,89,20.23678670039823,66.03120536275362,5.052897927737848,111.31829929942292,wheat
34,21,53,22.02802948513586,78.03227214164349,4.401653939012872,308.5052537393053,barley
49,97,82,19.467699339303817,60.11538730323032,5.633634073988742,174.74570917927946,rice
49,62,75,26.600388519609567,68.9724083740792,5.033310984507413,274.1187351742425,rice
44,31,31,22.168350471100474,59.5570667013189,4.414921024938772,398.70095516429745,rice
30,90,59,24.685426216892363,86.06951734043676,8.80923950735315,398.49973242471606,barley
26,89,28,15.604320466728705,85.42305665638719,5.91519665648085,241.42616297539976,rice
67,64,77,32.92881013447348,56.59633625314474,4.184698918836132,121.33961625834533,rice
62,64,61,27.045409259264733,76.00662577193731,5.951841937847735,103.68035064132486,barley
95,60,51,34.0450773223063,54.24723870491994,7.2677664232547246,373.1625011016192,wheat
89,67,65,31.35535493158638,63.39482155900227,7.351560230621198,247.96643601569136,maize
72,50,89,29.931870265567145,70.99522181079732,4.880897811253906,319.2273749647587,barley
99,84,88,25.43398949612337,59.715829366633656,4.088307875078316,178.03688456632972,wheat
88,33,60,18.505302790514666,53.71289752282856,5.952775974563653,245.6296795594468,barley
47,66,64,27.885217429007803,81.44230724374327,6.8418536919749755,208.47455967544568,barley
29,55,65,16.448397758641228,86.66705502857165,8.175773212544364,116.61134235361197,wheat
91,88,47,22.489463463659746,66.41684262199713,7.9978752786145995,122.18003453161145,maize
60,98,36,18.995657636246953,80.53332523163354,7.727951443150866,127.53921597893154,barley
24,68,75,34.82389479400452,86.94303405344749,5.469763228581633,160.28891490696236,rice
88,74,83,15.908007998839446,57.49039263494034,6.322864086163655,338.3348588846734,wheat
76,69,26,19.728682874643212,73.62152489971243,6.206627720707916,358.55817983133426,barley
32,90,80,26.829914408642065,51.01947218877241,4.105827081331121,306.1364541919917,maize
42,61,58,31.577947308157416,68.05245101939067,8.952844936967384,358.40679197597643,rice
34,62,91,15.071285137338723,58.18089175886476,4.460253665397118,183.94895742042206,wheat
97,85,97,33.48359930480402,86.22229169515407,4.728268497704218,289.9633898944471,barley
75,97,33,29.39101349612398,56.90962172095973,8.98919008364948,123.56361080616666,barley
97,36,44,26.783353456497228,69.58111873456004,5.471377562580466,398.9908594123916,wheat
93,37,53,29.325153694698418,82.35276748324925,8.569747360504046,358.71633273012293,wheat
78,95,96,19.29052191593099,76.60040816280947,4.567368688977329,231.82662592859543,barley
25,48,54,20.345807595473932,62.97380375906771,6.218983786087545,150.9259019721666,rice
85,59,98,18.087569789126036,63.99309369739557,6.717288659517802,184.96113504251707,wheat
92,33,68,25.690572370179396,85.53527470294338,4.049102347602298,271.9291933001773,maize
78,24,22,17.951472791864283,53.603019368013804,4.291215982608344,143.54426683955717,maize
94,40,57,24.896282028511955,86.59054564413982,6.305495767593147,156.74721520007728,rice
56,40,49,25.01749126156886,76.98170744745994,6.325527873637093,261.6459037857477,barley
73,68,63,20.887948725568407,87.5782204478462,7.525232064270661,342.5493296058636,wheat
85,73,72,29.211682655515595,86.12706989688589,5.970503832361892,195.9302039691645,maize
99,33,35,33.097299510026396,89.0401409898098,6.08106111075975,314.30898642780994,rice
43,34,76,33.70975900117372,50.38225789225462,5.106583159831996,254.16323070816276,wheat
45,33,26,22.261513126292037,56.14133167779572,6.740727182099249,161.9333519808398,maize
84,20,51,25.991693171204755,55.48657076143757,6.49690719094206,143.3832645626734,rice
58,41,36,29.19996003636402,82.58919658770276,4.375710158177002,109.95700140425822,rice
74,37,63,21.41990249023404,67.0239770341495,7.950489709832282,310.7514309548395,wheat
59,75,48,22.74430862614478,57.76280599345982,4.8738990686779,247.52744928075379,rice
93,50,29,31.910629987869928,62.156330167398906,4.3973343406454894,393.47933688224066,barley
82,66,94,32.96399913732643,71.675839915244,6.871553752591627,130.99532368453455,maize
57,24,39,17.82287599032402,78.24165545273132,7.248551588678385,287.6782319434989,barley
97,70,98,27.066028140708653,75.95254766415763,8.606457575192461,136.9895760980446,rice
89,58,26,25.891087806601092,67.56572851495775,5.885912250675421,128.16290578683538,wheat
49,51,22,22.570305226822406,59.82137389701895,5.074199629623847,240.3117302805236,barley
89,41,58,33.746977764675925,51.5701506121354,8.600014565966585,393.2592108754141,rice
67,65,70,30.664734648638003,69.32633302483373,4.117968953652064,372.06435215642944,wheat
38,77,25,32.35832752439994,55.95919494998276,6.979499180283882,203.8416281280757,barley
93,30,82,31.33947333607292,51.93475393040437,7.3312849605990165,127.15261935939147,barley
30,28,97,21.64990939624642,85.331847267969,5.121435745057839,365.81899598516884,maize
87,99,58,33.26744145857758,71.14956012479401,4.241255250422318,268.25711797446337,barley
61,70,31,18.982574723985927,71.26573464944997,6.991715225754486,221.37020137756332,rice
27,90,59,30.176352060269053,58.136108242465134,7.748610125376906,379.81565457855055,rice
38,59,74,16.15452779970001,68.75290386655642,4.364118152396534,303.1149742862498,rice
36,79,86,21.610393247254258,86.1964065880163,7.532732650918603,162.42094628114108,maize
63,41,76,33.4181963950631,61.59488982313398,7.648781020938003,184.35234899820992,wheat
55,62,78,22.94013299907874,79.30059801533751,7.312609792143155,326.55519638973533,rice
41,73,34,22.503232316210728,60.38631472760721,5.730558744970127,388.66911208275883,wheat
65,82,81,34.20990368598258,85.99053861705605,5.681348675229966,164.50590463498395,barley
96,37,64,16.00829179366059,85.56529727798741,5.057043641027226,372.2357218775179,maize
29,95,73,29.616883657870098,65.46677296529336,8.717178079025627,270.840472565708,rice
47,20,87,24.909350202174174,60.320169109766944,7.251656313402799,287.53107788430145,rice
59,34,84,28.90785344664845,57.74971925625758,4.200507045221297,164.83396951737018,maize
87,70,56,33.26427464015124,51.53349094586836,8.87882276266099,146.60762118160017,barley
78,89,44,28.806761512202907,83.11755900591035,4.546850524845882,225.94684698047962,maize
59,83,57,16.127122199644695,89.79990420699937,6.894066276811205,112.32797459558769,barley
93,92,75,31.413484359267944,59.854281341559535,8.52367239706938,282.5675635715518,maize
55,90,75,15.289841004689233,79.7568698871076,6.292626329733286,108.61722001211176,maize
51,48,23,29.95042706048423,66.19389900891755,7.998242503010813,385.5527042308544,barley
66,21,52,33.726861845264665,50.881981102080466,5.1958889407768805,136.17514265003607,rice
82,73,71,26.57618324039307,57.43046787303338,4.952626855455235,155.7278537688469,rice
61,81,86,30.895970336022398,51.67445634959675,6.555604543821162,198.52158429443062,maize
67,44,21,25.43697141895323,78.53804242585775,6.007267934782366,177.60791781830227,barley
84,39,48,33.08273376236754,60.81978384107692,5.762922238428322,207.01544762109492,maize
33,79,73,18.793549424972532,55.66623892026709,4.369290883207215,367.74387729116114,rice
82,45,26,16.0220791332653,66.17575422363579,8.172862243898411,117.77253254111386,maize
98,44,29,29.761749598024643,79.36898789158022,5.074099629438337,204.5093022898947,wheat
92,68,39,19.59434913645429,59.324911772937824,5.402433895027205,355.23134858918877,rice
47,94,64,20.033781144099727,51.56707504687595,7.3163403239111995,346.44371242719126,barley
86,99,63,28.148978771932853,88.45298711928973,5.030352859764757,370.29279861106346,maize
57,94,73,31.52128652550555,52.664187867734846,8.09554390371232,359.63889246230923,maize
93,55,58,24.492912726764906,76.5964783626697,4.034734673335658,125.99502519574926,wheat
36,65,93,19.206464910905225,62.63993096141245,6.738195407229638,179.35190496562655,barley
41,45,86,34.866470752466675,61.616254292116295,6.906297075280225,394.2229046752946,rice
52,49,88,31.23912550162163,77.45417636179448,6.049922898160217,260.19201945728014,maize
69,66,72,16.706405719214526,73.2096684298458,5.22595850070649,126.26877664785569,barley
37,55,94,15.018723486928106,77.2297475462895,8.252466758535835,189.9073056127884,maize
22,29,71,26.352030026258515,57.1327192832092,6.22575248172183,242.67761276534821,maize
25,68,33,28.920627629831298,87.89074726478076,8.333997353238095,192.7689448122351,rice
61,86,47,23.850106775426482,76.93470864847168,4.87248846062585,130.44394221445623,rice
89,31,31,16.114746961187286,54.515216751712245,4.2387158439389845,294.05225621311627,maize
64,24,90,26.653408725928752,66.10442082314611,7.689527571094745,259.892891185279,wheat
72,92,44,20.256574519156786,73.54782508718392,5.169374180547326,161.58432120987084,wheat
89,68,92,32.073757454550915,50.88253910715076,7.450433393624824,235.89657009342437,barley
86,32,96,16.007081590813893,75.67824931313706,6.4902748676022455,216.39054550482516,maize
56,55,95,30.779199823343628,50.19330838174132,6.69553663652835,274.16162681894485,barley
57,48,22,30.16911856261957,61.63756030589776,4.0927364968996045,333.9262731280038,maize
58,20,20,31.534138960419945,63.68541267193429,7.9779185380508215,252.4646588240807,rice
58,66,32,21.66719827577552,72.77783354546402,4.841812488453949,334.33816876276455,barley
48,35,52,23.48106630119608,82.1159552779749,4.593925226317218,343.5205610867831,wheat
68,41,73,25.34188169484487,79.73748844599929,7.785946170778662,120.44949351197153,barley
28,36,58,23.76956550538865,89.97050845548058,7.329939630204503,312.11266813816775,rice
41,88,62,18.21120429478255,89.49641048791523,5.7199255346716775,304.2824102615384,maize
41,21,56,19.112560062769937,61.71054951229357,7.2175921366960925,368.75266658879707,rice
62,92,26,28.24285138157972,52.46858293307764,6.584843555894077,367.2122513101118,maize
65,82,98,23.275015306337732,56.22629466644064,6.814897624799893,216.36920956033293,maize
35,74,85,24.323630512956413,73.52585701578394,7.270685635351043,101.35220137099624,rice
28,33,36,34.940588145129254,65.82678432321211,7.784659903750489,160.4857073986251,rice
97,76,92,15.950563027980806,83.67458137122765,4.967769284589137,158.91846813804509,maize
79,32,35,33.26049319196651,87.52165806928632,8.531940629685927,185.95435595337744,wheat
50,24,21,20.37500870541007,65.72134741110898,8.092976713402114,153.6414205479723,wheat
43,78,23,19.8180744310917,64.84464014825626,6.895659087031614,263.82558095886134,barley
37,53,37,17.110872789582928,50.92462193286257,4.617685222701044,379.54519623569786,maize
61,48,70,20.35746584584789,88.96516396717925,5.6477258173924865,122.16436796653196,maize
82,57,48,23.236937259568233,54.96664072064125,7.638144053452152,121.33640931546773,barley
77,99,84,23.150891199033286,71.67854140870696,6.014808622193658,340.61380376236053,barley
31,31,86,26.44662873569487,54.494075474300395,5.876629551430998,236.69562579531717,barley
50,46,54,23.55646093353696,85.32722761797483,4.4156449666979265,243.96877201827036,maize
44,38,54,28.88804414698876,72.49900557303866,6.376160936415607,377.13874768991667,wheat
67,25,45,18.887351852396264,76.85967127288087,6.3929491950331006,120.23418029945404,barley
41,85,63,17.18631402213053,62.380933874281396,4.995642018594232,355.03410737560216,wheat
61,94,45,33.67937823515509,56.61658087213324,5.6116908475239,180.09035845987106,wheat
87,54,92,26.037377054849927,52.525186687757824,6.8114486063736965,238.09551780250442,rice
62,69,62,18.701217439586173,72.11123829637683,5.704177495625444,297.4870109204604,barley
70,33,40,21.601608966618947,76.55633152700995,6.369546674949065,279.8081941268909,barley
76,69,23,33.74845091742094,65.35595129955377,8.37312128729283,157.15252416440364,maize
52,23,95,32.61474077865648,73.9704932427515,8.327930312201177,321.6220854698547,rice
95,27,44,27.019194366594753,58.66008791297246,4.579190339197651,317.56070640083965,maize
59,98,65,25.111455962665225,68.88548154388424,6.781027583406676,254.23736922675872,maize
51,90,64,18.13297544274837,71.08075429351408,7.3390521934163555,119.42266572423738,maize
46,62,75,30.29771666791507,67.534594116845,8.162044319905261,269.5673264378361,barley
86,99,74,30.95616915196632,56.3629083133296,7.433640325135114,334.95386499159434,maize
89,47,95,17.39195422769471,54.2903205652713,4.844343894965846,384.6099351777253,wheat
35,81,68,18.36604615832041,60.96034113291317,8.701180026246146,124.50508386450673,barley
63,98,92,17.12624318809399,85.14368861170809,7.451700846079828,358.0540418192131,rice
92,62,92,34.76575325932761,54.42185113183223,7.008389577820948,311.161538891086,rice
27,43,65,23.38334628468776,74.00918384049683,8.213884229744824,136.49484283264795,rice
29,95,53,22.26350220378579,63.406463648293204,8.462782153144694,265.6548889883827,wheat
52,63,53,16.155502285674068,50.802440069040195,5.290199912778163,327.33120847870975,barley
59,66,23,28.77454638903896,66.83507640788416,8.44779000361493,115.04306209993256,barley
68,69,30,29.437056262216466,52.398455323091866,4.7012054155197225,270.39747029030866,barley
67,88,32,16.663297114464317,64.43289522582964,8.862249067705402,383.0516228062838,wheat
85,95,26,20.966585711543928,53.03940885908647,7.492170497240241,238.61167139814853,rice
21,21,92,31.570916283036333,77.642477869712,4.665537540861749,381.4939641979858,maize
37,80,71,28.970965158922365,51.419232693207306,8.393930321634741,384.57423343214197,barley
72,35,63,19.00999620022699,67.11853953071608,7.56872492062405,260.97243747437363,maize
72,55,45,23.904064585513275,67.21273559991221,5.18081485438598,208.47628841242454,maize
70,39,32,31.615019846807726,60.50691102553577,5.077143833723522,248.6088745979909,maize
93,72,87,20.189345396778624,84.18978715956202,4.367588538422262,391.30200790663747,rice
46,41,72,20.865358784814582,66.84614044231583,7.985959397499069,316.76089354222705,maize
41,63,64,24.88588898999587,51.93489333900336,8.16256722635983,381.1045176944217,maize
87,28,85,18.503308872022068,76.43878208413318,6.10424196740111,125.32983714626857,rice
39,62,38,23.31783349459125,78.37971923869519,6.460037315523203,227.73902218545112,rice
89,36,81,34.83947780280798,56.67813256654244,4.034550609959708,366.95744060188935,maize
92,28,95,30.05671680480674,63.22279154793391,8.697594607011037,398.4796664080976,barley
32,71,49,28.968394231995603,75.81875397420197,7.667095049240972,125.29805813070328,wheat
71,61,33,28.7942594099234,69.37805846358532,6.771611490234891,335.20399268983186,wheat
22,65,73,28.317346618585333,67.67078817919727,4.1257079189829815,100.71490765406476,rice
59,58,96,25.2419594657339,86.61152368370182,4.654848334706035,262.2393267056878,barley
68,51,97,32.71635638124242,68.71606320031701,4.217584298054373,281.57414919659243,rice
69,82,33,19.27823892442455,72.1389819872211,7.85525815188284,270.282397474889,maize
87,50,84,16.018533591891572,52.97984245971112,5.944181620781342,247.77992513304997,wheat
82,30,68,34.53093759222571,54.256123486564164,5.658268202668016,227.39391374854682,rice
49,39,39,23.637778705936896,77.0144912525591,8.810314296978184,232.32972735230567,barley
67,86,46,30.27889110752677,77.51521563717269,5.220853227797371,162.24002232697774,barley
42,77,85,19.325812342573922,78.68114085980315,5.2917418211998415,160.9788206241149,rice
67,94,47,21.618614502330225,75.02650195437984,5.471583968481584,368.688396299133,wheat
45,22,67,28.770112522277188,50.54893596780487,6.854502952304454,296.2763494703374,wheat
71,98,98,15.205367840099896,88.45322637996034,8.872046297793121,335.01903016374877,rice
45,23,43,26.591147918820646,79.1328246148542,4.782194075642629,154.70889664561116,barley
57,35,42,30.6467790315482,89.11540532556944,5.652777174866856,289.8187408635281,barley
78,92,50,29.730128862771718,88.8885483664234,8.292320319572784,113.0711675112805,rice
60,67,66,24.077917645540996,73.52431018892409,7.333665596068148,292.6850096025943,wheat
30,39,21,20.915528222156155,61.684326784385746,7.16268984607989,258.5511538773152,maize
24,31,41,22.356232580251028,73.83177172817786,5.510283355606809,165.2000480122232,barley
69,78,54,19.41794351435295,76.05510035370546,7.398493068768618,388.64801486529507,wheat
25,33,24,18.952357681207687,62.75850810936156,7.67075343769133,105.69809980139794,wheat
41,52,27,30.685319541822857,86.22688005150425,6.236709928851445,234.11973269783016,barley
31,57,64,17.262690268103352,70.2498480550224,5.914434670926631,133.43287729109466,maize
86,33,70,20.69894723583376,73.37745089999322,6.2926551019138675,383.0768280255822,wheat
40,38,92,19.565992358952737,65.76428691068526,6.035636922094006,225.56836953675509,wheat
31,76,84,31.749506704691207,81.77723662907937,4.395627963351911,111.4088219386426,wheat
41,53,20,22.479424454605972,72.15865676812875,8.974739496115223,367.3319318051403,rice
25,79,91,30.76618495600035,73.62385144693964,8.708759515532535,175.49161096260386,maize
74,60,22,32.8656829885722,78.56329090860842,7.0380416390445095,361.45870821329936,wheat
56,52,90,21.676686425054204,60.38420840682858,5.942761377747808,379.9219357963069,rice
23,74,53,26.06135809908191,53.041678369359374,6.324291343382368,223.06416156859672,rice
62,66,22,33.52151480733228,54.62557642507861,8.69202056806702,336.88257721597716,wheat
77,21,98,29.476072037031035,81.26709718322684,6.605094333740878,157.91810312173567,rice
47,83,98,32.796956077906785,73.13455921559775,8.488903057868448,213.87406741577738,barley
36,29,27,26.295459246507697,74.10959803437797,8.180494180331388,130.90902968945332,rice
27,83,51,23.981702788270304,79.39575826056061,8.201146877894942,380.2277741790128,rice
60,71,55,26.112116492906054,60.34006420998948,7.118941987609724,364.7372750412796,rice
82,76,21,21.164127983131234,58.84737091088347,6.459311517827311,357.34004126539054,barley
31,33,74,19.36121312068999,70.17647662791724,4.630809656595202,138.1405859162087,rice
40,97,46,19.959060960616565,56.448777307682725,4.772031159682288,288.51907799145783,maize
49,89,36,34.618160100247096,62.41876625443022,5.3026257833853,214.02539597237308,wheat
50,49,71,21.42633485378885,79.51640709368031,8.708622517409246,345.31492136647927,wheat
44,45,66,20.666566004543405,58.517779865772525,6.494074210902413,322.59343385056746,wheat
74,82,23,22.43388651135912,70.13824514213037,6.757336178548655,318.69192718867447,rice
87,72,71,28.210527828305416,85.41768995673141,6.405814227369006,396.20141334231084,maize
26,29,54,32.25608232122624,89.16735135493123,4.563845760343103,386.9600864123538,rice
67,54,40,29.657553711651612,82.73820785662656,8.587099889523138,272.6128978996517,wheat
94,22,83,19.575053672395473,60.417775211785,6.691736458521351,121.26078562004781,maize
61,26,98,18.27482034315206,56.47131268107173,4.001938109240872,321.7888180057413,barley
45,55,54,33.73703094867152,77.0598677536606,5.769405845186585,115.6022103400446,maize
64,51,71,19.212079949276383,59.821090331358356,8.170267384843353,350.4752674998067,maize
47,69,32,17.009697333201867,57.73463663292152,6.096555253365535,161.22847313885728,rice
57,78,67,16.803699306662672,58.94254924339097,7.017553817424848,169.90026177016722,wheat
85,77,86,25.86235141716364,79.45305324612659,6.93667607566371,192.88578663796818,wheat
21,72,37,29.464307683673685,78.28462368770907,8.669312386720687,229.8381557391033,maize
53,74,45,17.34505264315308,65.90738741152741,8.314157373967898,376.5965317214848,barley
26,76,35,33.719002113480045,75.46023557453759,6.541616393718997,242.4228179379985,wheat
86,46,77,23.163597848131715,50.116527006704665,6.137502786787635,178.1367939787591,maize
47,28,59,29.229267018849846,59.743494406778225,5.411614617282058,175.77966912670425,rice
30,65,50,23.287855613331317,61.23491591293265,7.981374233580306,216.35748315260753,wheat
62,33,50,33.35997643797841,80.48881974336673,6.334270157016949,203.59896071623422,rice
84,68,98,25.16200105411837,83.9879110092897,4.99421978121527,113.55803536246415,maize
42,69,61,32.048238980422745,89.66678093680449,6.825573955556358,291.54007674241984,barley
72,89,67,20.44679874686861,86.63850783037466,4.494960873260839,335.42119862219585,wheat
81,66,51,19.18616215286106,76.33678015911204,7.944158803674388,344.4194967638788,wheat
77,85,55,24.905836859772048,50.501178468661934,8.338940231186548,186.58553202432205,barley
28,54,42,21.273745435320883,56.68805880498971,5.911302219325018,192.27630972829158,maize
68,80,59,33.90706498244798,53.35480848945868,8.833791170627027,280.2217844622253,barley
67,31,72,18.83316755077908,61.565410518330324,4.781565264851371,265.18318498557113,barley
23,56,66,32.38417875493087,75.23636953740835,5.673804469246041,303.06119867152233,maize
29,55,41,33.54420758028921,63.89406923299711,5.4196288388959335,386.42089291620556,maize
55,90,82,28.75960523976191,58.82288580388855,4.38728689010957,340.35074485711124,barley
44,31,81,21.367137335705294,66.03777878079406,8.648560084755395,241.3121779946465,barley
80,60,62,21.60324489364463,86.9651379258943,8.070624808440627,178.3503152020631,rice
58,34,64,16.949958620236654,60.00136120486539,5.705018967941395,254.7885709912089,maize
91,33,97,33.67520005534685,83.37950258815937,4.148323671539855,298.3294626889964,maize
86,33,88,23.511852934426184,60.46550942471697,6.617994052427383,304.35895564381826,maize
57,86,68,15.899495156242764,50.76153820216379,4.992378997436763,257.98686972152746,rice
79,46,64,21.358288220712332,52.21472063906325,5.701695460476956,100.77869875350493,wheat
43,81,25,34.212178952186065,72.6584970282089,5.925134480052991,237.74878159385608,barley
24,82,72,19.389046785124123,70.17126831042847,6.350196072735382,399.14690232505876,barley
50,41,93,19.38959983353572,54.016561653074874,8.11325268071317,282.3482491345171,wheat
76,90,81,18.9975074426265,82.50181537115618,7.964239824601583,249.23955067245376,maize
75,75,79,29.309706206751393,80.2770206519561,7.793074002904019,385.4515459540562,rice
25,50,67,22.129093300866934,82.56514337188372,5.6007105411969,149.2590504958731,barley
65,29,54,25.758061757347274,81.87753313960621,8.452805443412593,130.7136111118799,barley
95,79,33,29.729581267778855,53.75623107696206,7.647434572630096,344.6679388740224,rice
73,94,25,19.19160202072198,73.7891217826978,4.142196458405838,251.86344409008586,barley
83,75,47,34.056751314940186,56.77851710666858,7.375612012442662,258.0212155111476,wheat
98,62,25,15.132148936564459,79.38560319054713,7.648934466051818,344.4624158892063,maize
32,58,82,18.371371290824555,81.75901703757076,5.175712959943908,309.9207225611672,barley
24,38,87,24.650077572746024,80.15492430482112,8.38345963324064,241.34192491421226,maize
87,42,58,15.377540011577558,80.66799366184915,6.40668595630899,116.10844622143355,wheat
94,73,57,15.562401565649967,68.40611602478798,8.000412688064527,307.0296056580156,rice
71,79,56,33.46799512853333,75.72834359503854,8.797349791392675,247.5177896502123,rice
41,45,24,15.286931086720823,67.8824059427331,5.928056266258429,392.84588883835664,barley
79,82,40,22.17722813397419,83.68781426012887,7.443729930610992,122.88434635839191,barley
78,67,31,34.94681063255307,72.43141511097599,6.777098275289682,126.66108689017327,wheat
58,70,95,30.740606686062428,60.401201504620644,4.861238524486392,390.5566822934952,rice
85,45,96,29.817064784463696,53.62547876245436,4.5024486291471275,251.48676915250232,wheat
26,35,23,25.478203157862453,76.58506950361053,4.857317363197564,346.1685986550249,maize
90,53,95,30.120902764353488,77.35813772626443,5.44847946374826,389.7041548360763,wheat
97,93,82,22.013956541336757,85.52321080150269,8.55959056128411,116.03031416307516,barley
67,77,34,22.04557272198124,51.61103615795333,8.111563013850475,189.89140720159173,rice
22,56,80,34.91167060021018,80.50716775426864,5.8784710709262775,117.45133160038993,maize
67,94,54,21.85631883150363,55.775524005973224,5.68061183750743,301.8892846687302,barley
66,70,58,29.16118737954518,80.92133563821534,8.898971334446422,357.85585872723817,rice
46,71,76,22.5704641043893,59.75731735999342,7.887082309114319,271.0407081006275,wheat
97,54,77,21.202441815319517,77.69376198453969,4.222543311954774,311.2053139268854,wheat
36,50,45,32.72536451555737,62.86363771826243,7.957183004081612,212.02544192741755,maize
28,95,88,33.690086441462334,51.96427249175594,7.8329719952777666,322.99453423878805,maize
63,45,83,21.734488219788012,69.69104144390721,6.561127454218009,382.17124130242246,rice
21,76,84,28.12031176403931,74.82278742017445,6.467868483628123,123.19943770313171,rice
87,67,45,18.27196300660463,77.56633156167752,8.424960301024015,218.80182097180145,wheat
46,63,56,18.921283845903044,69.66490391826103,6.167395423804001,126.86490602768784,maize
52,46,59,34.908776345634124,52.85462972724906,6.204125153743343,249.95421039707583,barley
64,31,26,29.601322224837162,89.87974030494246,8.181912182532237,252.46596243722468,rice
38,23,40,25.813775176834053,75.15772821386612,8.063221195334616,238.136627059076,barley
52,66,93,23.59733836749508,52.2848580264499,7.149168660336013,208.83384040412122,barley
86,61,56,24.04072026717421,65.4758392547859,7.929591432538874,321.5793092607719,rice
21,89,57,27.084860429757185,56.89388625059843,7.366866232058776,321.3261311004853,wheat
64,33,89,31.918590924956934,61.23556578535759,6.707423427875259,205.49040876745207,rice
49,37,71,28.539735064699187,74.47235053701118,7.673465799955217,109.27431279688267,wheat
26,51,89,17.796747735226624,58.29829884227523,4.104264835459873,289.51247406839946,rice
58,92,22,15.07400036072745,61.75708403376908,7.218244121315914,135.5964439188286,wheat
41,80,65,33.968602049762445,82.37124447690783,5.411129876406752,129.51172098235978,barley
49,80,21,31.81247017972451,88.72090907561955,5.199001275068888,220.28937824410116,barley
95,91,75,29.154839343388826,63.20413336738541,5.721122547259152,112.19710118837581,wheat
56,64,75,21.195672569039594,51.385585815094544,5.101871143874051,115.62054168358067,maize
58,32,84,23.698649280354232,50.18555422658419,4.566494370993636,109.38296117947702,rice
75,26,34,18.337713609462106,54.466418891371745,5.483739313496956,319.053187760612,maize
22,75,80,29.14570580636251,55.6814920840771,6.873735389097366,157.45114525500298,maize
43,75,59,21.214208002098523,63.032921825320116,7.330655227817967,230.4181937163083,barley
24,47,53,24.41376188567555,81.16669759925458,7.754924662222859,192.16414726753143,wheat
26,73,56,31.639319666039533,67.31022243330264,8.258010512859636,355.2672006069712,rice
64,55,92,30.765613420719248,50.98821979195731,4.982318932065931,280.83135404505134,barley
